sku_id,sku_name,category,is_perishable,avg_daily_demand,lead_time_days,std_dev_demand,current_stock,unit_cost_inr,unit_sp_inr,stockout_hours_last_30d
SKU-05463,Mineral Water 1L - Pack 3,Beverages,No,28,2,5.1,190,11.48,19.45,5
SKU-05464,Energy Drink 250ml - Pack 4,Beverages,No,21,3,2.5,107,69.13,83.1,5
SKU-05465,Cold Coffee 250ml - Pack 5,Beverages,No,12,1,2.1,48,56.96,72.01,12
SKU-05466,Potato Chips 100g - Pack 6,Snacks,No,38,1,4.3,282,24.8,42.19,6
SKU-05467,Namkeen 200g - Pack 7,Snacks,No,20,3,3.0,119,44.04,71.5,32
SKU-05468,Biscuits 100g - Pack 8,Snacks,No,39,3,4.3,357,18.64,29.21,15
SKU-05469,Chocolate Bar 50g - Pack 9,Snacks,No,31,2,2.7,194,31.53,44.32,11
SKU-05470,Cookies 200g - Pack 10,Snacks,No,11,3,1.8,78,45.09,67.77,4
SKU-05471,Shampoo 180ml - Pack 11,Personal Care,No,6,4,1.9,27,87.06,131.4,3
SKU-05472,Soap 100g - Pack 12,Personal Care,No,25,2,2.7,161,25.23,38.58,4
SKU-05473,Toothpaste 100g - Pack 1,Personal Care,No,16,5,2.7,92,63.41,84.31,5
SKU-05474,Face Wash 100ml - Pack 2,Personal Care,No,11,5,1.3,50,111.44,146.47,9
SKU-05475,Hand Wash 250ml - Pack 3,Personal Care,No,8,4,1.8,43,77.44,100.64,8
SKU-05476,Milk 500ml - Pack 4,Dairy,Yes,25,1,2.0,79,27.32,46.21,2
SKU-05477,Curd 400g - Pack 5,Dairy,Yes,17,2,1.7,37,23.51,39.82,10
SKU-05478,Paneer 200g - Pack 6,Dairy,Yes,14,4,1.1,48,51.14,76.62,25
SKU-05479,Butter 100g - Pack 7,Dairy,Yes,9,3,1.5,40,52.26,68.48,10
SKU-05480,Cheese Slices 200g - Pack 8,Dairy,Yes,11,2,1.6,44,77.45,111.71,3
SKU-05481,Bread White 400g - Pack 9,Bakery,Yes,29,1,3.0,71,27.23,39.46,3
SKU-05482,Bread Brown 400g - Pack 10,Bakery,Yes,16,2,2.2,31,28.69,43.67,1
SKU-05483,Croissant 2pc - Pack 11,Bakery,Yes,9,1,1.9,15,53.29,78.81,6
SKU-05484,Muffin 2pc - Pack 12,Bakery,Yes,11,1,1.6,22,51.29,70.05,5
SKU-05485,Burger Buns 4pc - Pack 1,Bakery,Yes,13,2,2.1,37,32.3,49.84,10
SKU-05486,Cola 500ml - Pack 2,Beverages,No,39,3,5.2,312,27.78,42.16,9
SKU-05487,Orange Juice 1L - Pack 3,Beverages,No,21,4,2.8,124,77.11,94.43,9
SKU-05488,Mineral Water 1L - Pack 4,Beverages,No,52,2,5.7,377,11.21,19.43,8
SKU-05489,Energy Drink 250ml - Pack 5,Beverages,No,22,1,2.5,114,61.6,92.29,10
SKU-05490,Cold Coffee 250ml - Pack 6,Beverages,No,13,1,2.3,56,54.42,68.75,2
SKU-05491,Potato Chips 100g - Pack 7,Snacks,No,28,3,3.4,213,26.11,40.12,1
SKU-05492,Namkeen 200g - Pack 8,Snacks,No,13,4,3.1,71,45.71,65.25,10
SKU-05493,Biscuits 100g - Pack 9,Snacks,No,22,2,3.9,209,18.33,25.48,0
SKU-05494,Chocolate Bar 50g - Pack 10,Snacks,No,30,2,4.0,206,30.78,42.98,3
SKU-05495,Cookies 200g - Pack 11,Snacks,No,13,3,2.1,89,47.95,70.61,3
SKU-05496,Shampoo 180ml - Pack 12,Personal Care,No,11,4,1.9,50,76.19,133.77,8
SKU-05497,Soap 100g - Pack 1,Personal Care,No,25,2,2.2,166,28.24,40.72,9
SKU-05498,Toothpaste 100g - Pack 2,Personal Care,No,14,4,2.5,90,60.74,92.35,9
SKU-05499,Face Wash 100ml - Pack 3,Personal Care,No,10,5,1.9,50,118.91,148.22,2
SKU-05500,Hand Wash 250ml - Pack 4,Personal Care,No,10,3,2.1,53,67.84,105.23,7
SKU-05501,Milk 500ml - Pack 5,Dairy,Yes,46,3,2.3,134,32.16,45.14,5
SKU-05502,Curd 400g - Pack 6,Dairy,Yes,30,2,1.4,102,22.18,36.68,1
SKU-05503,Paneer 200g - Pack 7,Dairy,Yes,15,3,1.5,51,51.31,68.8,11
SKU-05504,Butter 100g - Pack 8,Dairy,Yes,7,3,1.4,28,53.09,61.28,5
SKU-05505,Cheese Slices 200g - Pack 9,Dairy,Yes,8,2,1.1,31,82.09,105.9,6
SKU-05506,Bread White 400g - Pack 10,Bakery,Yes,31,1,2.5,60,28.57,39.24,9
SKU-05507,Bread Brown 400g - Pack 11,Bakery,Yes,17,1,1.7,42,31.7,44.82,1
SKU-05508,Croissant 2pc - Pack 12,Bakery,Yes,7,1,1.5,10,57.0,80.02,3
SKU-05509,Muffin 2pc - Pack 1,Bakery,Yes,11,3,1.7,29,43.1,60.56,2
SKU-05510,Burger Buns 4pc - Pack 2,Bakery,Yes,9,1,1.4,32,36.34,48.16,7
SKU-05511,Cola 500ml - Pack 3,Beverages,No,40,2,5.4,305,28.91,42.1,6
SKU-05512,Orange Juice 1L - Pack 4,Beverages,No,21,3,3.0,131,68.64,105.47,4
SKU-05513,Mineral Water 1L - Pack 5,Beverages,No,42,1,4.3,286,11.64,19.62,0
SKU-05514,Energy Drink 250ml - Pack 6,Beverages,No,14,2,2.4,72,65.08,98.69,6
SKU-05515,Cold Coffee 250ml - Pack 7,Beverages,No,14,2,1.9,74,60.09,71.74,7
SKU-05516,Potato Chips 100g - Pack 8,Snacks,No,44,2,4.7,320,26.65,42.67,2
SKU-05517,Namkeen 200g - Pack 9,Snacks,No,17,4,2.6,100,45.66,59.89,11
SKU-05518,Biscuits 100g - Pack 10,Snacks,No,50,2,4.3,432,17.94,27.59,23
SKU-05519,Chocolate Bar 50g - Pack 11,Snacks,No,23,2,3.7,142,30.64,42.27,9
SKU-05520,Cookies 200g - Pack 12,Snacks,No,18,3,2.3,130,51.75,71.15,3
SKU-05521,Shampoo 180ml - Pack 1,Personal Care,No,11,4,1.8,52,91.09,117.71,1
SKU-05522,Soap 100g - Pack 2,Personal Care,No,24,3,3.1,148,29.23,41.52,1
SKU-05523,Toothpaste 100g - Pack 3,Personal Care,No,15,4,2.8,80,63.72,90.76,12
SKU-05524,Face Wash 100ml - Pack 4,Personal Care,No,7,6,2.0,33,113.94,145.68,15
SKU-05525,Hand Wash 250ml - Pack 5,Personal Care,No,16,5,1.6,78,70.44,109.16,1
SKU-05526,Milk 500ml - Pack 6,Dairy,Yes,38,1,2.5,117,28.63,40.98,1
SKU-05527,Curd 400g - Pack 7,Dairy,Yes,19,3,1.0,57,23.19,36.46,3
SKU-05528,Paneer 200g - Pack 8,Dairy,Yes,19,3,1.6,79,57.3,74.2,7
SKU-05529,Butter 100g - Pack 9,Dairy,Yes,13,4,1.1,58,56.02,63.73,3
SKU-05530,Cheese Slices 200g - Pack 10,Dairy,Yes,6,3,1.7,27,80.24,107.54,3
SKU-05531,Bread White 400g - Pack 11,Bakery,Yes,33,2,2.7,71,28.73,41.9,4
SKU-05532,Bread Brown 400g - Pack 12,Bakery,Yes,20,2,1.7,60,32.88,44.69,1
SKU-05533,Croissant 2pc - Pack 1,Bakery,Yes,9,1,1.7,17,57.22,73.03,0
SKU-05534,Muffin 2pc - Pack 2,Bakery,Yes,9,3,1.6,20,40.43,59.14,10
SKU-05535,Burger Buns 4pc - Pack 3,Bakery,Yes,11,3,1.6,27,34.45,48.57,2
SKU-05536,Cola 500ml - Pack 4,Beverages,No,32,2,4.7,246,31.03,40.92,5
SKU-05537,Orange Juice 1L - Pack 5,Beverages,No,19,2,2.3,89,83.06,97.77,7
SKU-05538,Mineral Water 1L - Pack 6,Beverages,No,44,1,5.3,303,10.86,19.15,21
SKU-05539,Energy Drink 250ml - Pack 7,Beverages,No,16,2,2.4,83,63.76,88.04,6
SKU-05540,Cold Coffee 250ml - Pack 8,Beverages,No,13,1,2.0,60,51.9,78.16,7
SKU-05541,Potato Chips 100g - Pack 9,Snacks,No,23,2,3.7,166,25.37,36.76,1
SKU-05542,Namkeen 200g - Pack 10,Snacks,No,15,1,2.2,85,44.07,69.15,10
SKU-05543,Biscuits 100g - Pack 11,Snacks,No,43,3,4.5,399,17.55,28.9,2
SKU-05544,Chocolate Bar 50g - Pack 12,Snacks,No,33,1,3.1,217,31.05,47.15,9
SKU-05545,Cookies 200g - Pack 1,Snacks,No,14,2,1.9,106,47.07,70.89,9
SKU-05546,Shampoo 180ml - Pack 2,Personal Care,No,15,3,2.0,70,78.24,120.55,1
SKU-05547,Soap 100g - Pack 3,Personal Care,No,28,3,3.2,181,28.51,38.37,9
SKU-05548,Toothpaste 100g - Pack 4,Personal Care,No,14,3,2.6,78,67.39,86.93,4
SKU-05549,Face Wash 100ml - Pack 5,Personal Care,No,7,4,2.2,30,107.43,161.57,3
SKU-05550,Hand Wash 250ml - Pack 6,Personal Care,No,12,4,1.6,68,79.43,103.83,2
SKU-05551,Milk 500ml - Pack 7,Dairy,Yes,30,2,1.7,96,30.11,43.8,12
SKU-05552,Curd 400g - Pack 8,Dairy,Yes,26,3,1.6,72,25.34,38.29,5
SKU-05553,Paneer 200g - Pack 9,Dairy,Yes,13,2,1.6,44,57.43,78.57,1
SKU-05554,Butter 100g - Pack 10,Dairy,Yes,9,2,1.7,37,53.09,65.31,5
SKU-05555,Cheese Slices 200g - Pack 11,Dairy,Yes,8,3,2.5,27,79.51,106.31,8
SKU-05556,Bread White 400g - Pack 12,Bakery,Yes,32,2,2.8,78,25.34,41.47,5
SKU-05557,Bread Brown 400g - Pack 1,Bakery,Yes,10,2,1.7,27,32.93,42.6,11
SKU-05558,Croissant 2pc - Pack 2,Bakery,Yes,11,1,2.2,15,57.22,76.66,12
SKU-05559,Muffin 2pc - Pack 3,Bakery,Yes,15,2,1.6,43,47.64,66.57,8
SKU-05560,Burger Buns 4pc - Pack 4,Bakery,Yes,10,2,1.6,29,36.77,47.12,3
SKU-05561,Cola 500ml - Pack 5,Beverages,No,40,2,5.4,335,31.94,41.83,4
SKU-05562,Orange Juice 1L - Pack 6,Beverages,No,21,3,3.2,118,82.22,98.33,3
SKU-05563,Mineral Water 1L - Pack 7,Beverages,No,50,1,6.2,315,11.29,19.92,5
SKU-05564,Energy Drink 250ml - Pack 8,Beverages,No,22,1,2.2,102,65.41,93.24,3
SKU-05565,Cold Coffee 250ml - Pack 9,Beverages,No,10,2,2.3,40,54.4,71.51,1
SKU-05566,Potato Chips 100g - Pack 10,Snacks,No,35,1,4.5,242,26.69,41.29,3
SKU-05567,Namkeen 200g - Pack 11,Snacks,No,19,1,2.7,112,43.66,67.9,33
SKU-05568,Biscuits 100g - Pack 12,Snacks,No,49,2,3.4,424,18.46,27.08,1
SKU-05569,Chocolate Bar 50g - Pack 1,Snacks,No,24,2,3.6,161,30.68,47.02,4
SKU-05570,Cookies 200g - Pack 2,Snacks,No,10,2,2.4,65,49.96,65.48,3
SKU-05571,Shampoo 180ml - Pack 3,Personal Care,No,13,3,2.0,65,98.06,116.44,11
SKU-05572,Soap 100g - Pack 4,Personal Care,No,29,3,2.4,192,27.71,40.87,6
SKU-05573,Toothpaste 100g - Pack 5,Personal Care,No,23,5,2.7,109,66.53,97.12,3
SKU-05574,Face Wash 100ml - Pack 6,Personal Care,No,11,4,2.3,50,106.28,135.89,9
SKU-05575,Hand Wash 250ml - Pack 7,Personal Care,No,12,4,1.9,57,67.28,104.07,1
SKU-05576,Milk 500ml - Pack 8,Dairy,Yes,36,3,1.7,92,27.62,43.34,5
SKU-05577,Curd 400g - Pack 9,Dairy,Yes,18,1,1.7,50,22.29,36.19,3
SKU-05578,Paneer 200g - Pack 10,Dairy,Yes,13,2,1.6,41,59.11,74.18,2
SKU-05579,Butter 100g - Pack 11,Dairy,Yes,11,3,1.4,38,53.61,66.23,5
SKU-05580,Cheese Slices 200g - Pack 12,Dairy,Yes,9,4,1.7,35,73.12,96.22,3
SKU-05581,Bread White 400g - Pack 1,Bakery,Yes,31,1,2.5,80,30.44,37.49,11
SKU-05582,Bread Brown 400g - Pack 2,Bakery,Yes,15,1,1.2,43,30.4,44.93,1
SKU-05583,Croissant 2pc - Pack 3,Bakery,Yes,8,1,1.5,15,57.32,78.9,7
SKU-05584,Muffin 2pc - Pack 4,Bakery,Yes,11,1,1.8,23,47.6,67.83,9
SKU-05585,Burger Buns 4pc - Pack 5,Bakery,Yes,12,2,1.3,43,33.59,48.82,1
SKU-05586,Cola 500ml - Pack 6,Beverages,No,45,2,4.6,348,28.43,36.01,7
SKU-05587,Orange Juice 1L - Pack 7,Beverages,No,17,3,2.7,102,69.82,95.25,4
SKU-05588,Mineral Water 1L - Pack 8,Beverages,No,54,1,6.5,390,11.04,20.61,3
SKU-05589,Energy Drink 250ml - Pack 9,Beverages,No,12,1,2.8,54,62.48,85.83,18
SKU-05590,Cold Coffee 250ml - Pack 10,Beverages,No,11,2,2.5,50,55.1,73.88,11
SKU-05591,Potato Chips 100g - Pack 11,Snacks,No,27,2,3.4,214,27.08,37.41,1
SKU-05592,Namkeen 200g - Pack 12,Snacks,No,16,2,2.9,97,44.73,65.15,5
SKU-05593,Biscuits 100g - Pack 1,Snacks,No,36,2,4.2,329,16.91,26.4,3
SKU-05594,Chocolate Bar 50g - Pack 2,Snacks,No,17,2,3.1,109,32.61,44.55,28
SKU-05595,Cookies 200g - Pack 3,Snacks,No,16,2,2.2,103,49.92,70.3,3
SKU-05596,Shampoo 180ml - Pack 4,Personal Care,No,9,4,2.2,40,96.44,132.05,10
SKU-05597,Soap 100g - Pack 5,Personal Care,No,20,2,3.2,122,25.83,40.21,3
SKU-05598,Toothpaste 100g - Pack 6,Personal Care,No,15,4,2.5,88,61.94,88.99,5
SKU-05599,Face Wash 100ml - Pack 7,Personal Care,No,6,4,1.8,33,107.68,148.39,10
SKU-05600,Hand Wash 250ml - Pack 8,Personal Care,No,11,4,1.9,57,81.71,104.4,8
SKU-05601,Milk 500ml - Pack 9,Dairy,Yes,32,2,2.9,85,25.57,45.55,5
SKU-05602,Curd 400g - Pack 10,Dairy,Yes,24,2,1.8,59,24.22,37.03,1
SKU-05603,Paneer 200g - Pack 11,Dairy,Yes,14,3,1.4,42,56.57,71.99,3
SKU-05604,Butter 100g - Pack 12,Dairy,Yes,12,2,0.8,48,49.32,67.07,7
SKU-05605,Cheese Slices 200g - Pack 1,Dairy,Yes,10,2,2.0,37,79.35,92.9,1
SKU-05606,Bread White 400g - Pack 2,Bakery,Yes,17,1,2.7,43,27.62,40.17,7
SKU-05607,Bread Brown 400g - Pack 3,Bakery,Yes,14,1,2.3,26,32.96,45.77,1
SKU-05608,Croissant 2pc - Pack 4,Bakery,Yes,8,1,1.5,15,57.18,77.3,13
SKU-05609,Muffin 2pc - Pack 5,Bakery,Yes,12,2,1.7,25,48.47,58.29,10
SKU-05610,Burger Buns 4pc - Pack 6,Bakery,Yes,13,2,1.7,42,38.86,50.94,16
SKU-05611,Cola 500ml - Pack 7,Beverages,No,41,2,4.5,322,27.28,40.2,3
SKU-05612,Orange Juice 1L - Pack 8,Beverages,No,20,3,2.6,125,71.87,98.06,7
SKU-05613,Mineral Water 1L - Pack 9,Beverages,No,68,1,5.5,437,10.77,20.01,7
SKU-05614,Energy Drink 250ml - Pack 10,Beverages,No,13,1,2.7,62,70.11,87.37,10
SKU-05615,Cold Coffee 250ml - Pack 11,Beverages,No,18,1,2.7,76,52.91,73.89,3
SKU-05616,Potato Chips 100g - Pack 12,Snacks,No,40,1,4.1,278,26.52,39.03,7
SKU-05617,Namkeen 200g - Pack 1,Snacks,No,21,3,2.7,110,47.03,62.6,7
SKU-05618,Biscuits 100g - Pack 2,Snacks,No,36,2,4.8,314,17.82,28.71,18
SKU-05619,Chocolate Bar 50g - Pack 3,Snacks,No,24,2,3.8,148,32.14,46.56,8
SKU-05620,Cookies 200g - Pack 4,Snacks,No,16,4,2.2,111,49.39,70.35,9
SKU-05621,Shampoo 180ml - Pack 5,Personal Care,No,16,3,1.9,71,87.89,130.65,6
SKU-05622,Soap 100g - Pack 6,Personal Care,No,24,3,2.5,144,27.22,40.12,9
SKU-05623,Toothpaste 100g - Pack 7,Personal Care,No,10,4,2.4,53,63.81,88.93,4
SKU-05624,Face Wash 100ml - Pack 8,Personal Care,No,11,5,1.3,50,103.73,149.83,11
SKU-05625,Hand Wash 250ml - Pack 9,Personal Care,No,13,3,1.7,70,79.63,109.28,4
SKU-05626,Milk 500ml - Pack 10,Dairy,Yes,35,2,1.9,140,28.54,42.51,11
SKU-05627,Curd 400g - Pack 11,Dairy,Yes,27,3,1.4,75,22.18,40.96,5
SKU-05628,Paneer 200g - Pack 12,Dairy,Yes,14,2,1.1,43,56.29,72.39,9
SKU-05629,Butter 100g - Pack 1,Dairy,Yes,13,4,1.2,61,53.32,67.26,4
SKU-05630,Cheese Slices 200g - Pack 2,Dairy,Yes,11,3,1.4,35,81.73,106.54,2
SKU-05631,Bread White 400g - Pack 3,Bakery,Yes,21,1,2.9,42,28.03,40.32,4
SKU-05632,Bread Brown 400g - Pack 4,Bakery,Yes,18,1,2.0,50,31.77,43.38,5
SKU-05633,Croissant 2pc - Pack 5,Bakery,Yes,9,1,1.6,11,54.42,66.52,2
SKU-05634,Muffin 2pc - Pack 6,Bakery,Yes,11,2,1.6,25,51.76,61.4,2
SKU-05635,Burger Buns 4pc - Pack 7,Bakery,Yes,14,2,2.4,45,37.43,45.94,10
SKU-05636,Cola 500ml - Pack 8,Beverages,No,32,2,4.3,237,28.25,39.41,2
SKU-05637,Orange Juice 1L - Pack 9,Beverages,No,21,3,2.6,117,79.56,101.35,3
SKU-05638,Mineral Water 1L - Pack 10,Beverages,No,62,1,5.0,436,11.82,20.95,3
SKU-05639,Energy Drink 250ml - Pack 11,Beverages,No,16,1,2.7,81,63.93,89.33,4
SKU-05640,Cold Coffee 250ml - Pack 12,Beverages,No,10,2,2.0,39,60.7,80.57,6
SKU-05641,Potato Chips 100g - Pack 1,Snacks,No,37,3,4.5,266,24.53,40.94,5
SKU-05642,Namkeen 200g - Pack 2,Snacks,No,20,1,3.1,126,50.59,63.45,10
SKU-05643,Biscuits 100g - Pack 3,Snacks,No,35,2,4.0,316,17.29,30.66,4
SKU-05644,Chocolate Bar 50g - Pack 4,Snacks,No,30,1,3.9,179,29.94,47.32,5
SKU-05645,Cookies 200g - Pack 5,Snacks,No,14,2,1.9,93,49.2,68.95,9
SKU-05646,Shampoo 180ml - Pack 6,Personal Care,No,13,4,1.5,61,96.75,125.65,2
SKU-05647,Soap 100g - Pack 7,Personal Care,No,17,2,2.9,110,30.67,38.39,6
SKU-05648,Toothpaste 100g - Pack 8,Personal Care,No,16,4,2.4,85,62.27,95.12,10
SKU-05649,Face Wash 100ml - Pack 9,Personal Care,No,9,4,2.0,43,102.1,157.86,4
SKU-05650,Hand Wash 250ml - Pack 10,Personal Care,No,9,5,1.8,40,78.34,106.05,5
SKU-05651,Milk 500ml - Pack 11,Dairy,Yes,40,1,1.9,133,31.42,44.45,5
SKU-05652,Curd 400g - Pack 12,Dairy,Yes,14,4,0.9,37,23.79,41.36,23
SKU-05653,Paneer 200g - Pack 1,Dairy,Yes,12,2,1.5,41,58.1,72.25,7
SKU-05654,Butter 100g - Pack 2,Dairy,Yes,11,2,0.9,42,51.25,66.9,5
SKU-05655,Cheese Slices 200g - Pack 3,Dairy,Yes,11,3,1.8,44,88.98,109.22,4
SKU-05656,Bread White 400g - Pack 4,Bakery,Yes,25,1,2.2,54,27.13,39.83,4
SKU-05657,Bread Brown 400g - Pack 5,Bakery,Yes,18,2,1.9,40,33.19,45.46,0
SKU-05658,Croissant 2pc - Pack 6,Bakery,Yes,10,1,1.9,16,49.93,80.27,30
SKU-05659,Muffin 2pc - Pack 7,Bakery,Yes,10,3,1.8,24,50.47,62.99,2
SKU-05660,Burger Buns 4pc - Pack 8,Bakery,Yes,13,2,1.8,35,37.12,46.67,5
SKU-05661,Cola 500ml - Pack 9,Beverages,No,41,2,4.7,297,33.31,39.7,1
SKU-05662,Orange Juice 1L - Pack 10,Beverages,No,16,3,3.0,86,71.74,101.11,7
SKU-05663,Mineral Water 1L - Pack 11,Beverages,No,32,1,6.2,216,12.81,21.11,5
SKU-05664,Energy Drink 250ml - Pack 12,Beverages,No,16,2,2.6,77,58.83,91.09,4
SKU-05665,Cold Coffee 250ml - Pack 1,Beverages,No,15,2,1.6,70,51.74,72.29,3
SKU-05666,Potato Chips 100g - Pack 2,Snacks,No,34,2,4.3,270,24.56,38.67,2
SKU-05667,Namkeen 200g - Pack 3,Snacks,No,18,2,2.3,113,43.84,69.99,4
SKU-05668,Biscuits 100g - Pack 4,Snacks,No,48,2,5.2,419,18.69,29.72,6
SKU-05669,Chocolate Bar 50g - Pack 5,Snacks,No,32,2,3.4,204,31.06,44.14,5
SKU-05670,Cookies 200g - Pack 6,Snacks,No,14,3,2.3,99,47.26,69.48,1
SKU-05671,Shampoo 180ml - Pack 7,Personal Care,No,14,4,2.3,54,94.1,123.02,12
SKU-05672,Soap 100g - Pack 8,Personal Care,No,28,2,3.1,184,26.8,41.84,5
SKU-05673,Toothpaste 100g - Pack 9,Personal Care,No,23,4,2.4,110,57.02,88.19,8
SKU-05674,Face Wash 100ml - Pack 10,Personal Care,No,5,5,1.5,27,107.85,159.35,5
SKU-05675,Hand Wash 250ml - Pack 11,Personal Care,No,10,4,2.2,50,68.45,90.91,1
SKU-05676,Milk 500ml - Pack 12,Dairy,Yes,27,2,1.6,90,29.16,46.33,4
SKU-05677,Curd 400g - Pack 1,Dairy,Yes,23,3,1.4,63,25.47,37.82,5
SKU-05678,Paneer 200g - Pack 2,Dairy,Yes,20,2,1.6,75,55.74,75.53,1
SKU-05679,Butter 100g - Pack 3,Dairy,Yes,13,4,1.3,60,54.86,61.76,4
SKU-05680,Cheese Slices 200g - Pack 4,Dairy,Yes,6,3,1.2,20,80.74,108.44,1
SKU-05681,Bread White 400g - Pack 5,Bakery,Yes,39,1,2.0,77,26.21,38.6,7
SKU-05682,Bread Brown 400g - Pack 6,Bakery,Yes,18,2,2.4,47,34.78,49.21,4
SKU-05683,Croissant 2pc - Pack 7,Bakery,Yes,14,2,1.3,28,58.69,78.25,2
SKU-05684,Muffin 2pc - Pack 8,Bakery,Yes,14,2,2.1,25,50.21,62.87,1
SKU-05685,Burger Buns 4pc - Pack 9,Bakery,Yes,9,2,1.8,29,34.68,48.01,9
SKU-05686,Cola 500ml - Pack 10,Beverages,No,42,2,5.0,330,29.07,41.26,2
SKU-05687,Orange Juice 1L - Pack 11,Beverages,No,25,4,3.0,142,77.86,105.95,1
SKU-05688,Mineral Water 1L - Pack 12,Beverages,No,40,2,5.5,265,12.29,19.57,7
SKU-05689,Energy Drink 250ml - Pack 1,Beverages,No,17,2,2.2,88,64.12,90.77,2
SKU-05690,Cold Coffee 250ml - Pack 2,Beverages,No,13,2,1.4,50,54.39,75.51,6
SKU-05691,Potato Chips 100g - Pack 3,Snacks,No,28,2,3.8,203,25.86,41.51,7
SKU-05692,Namkeen 200g - Pack 4,Snacks,No,19,3,3.2,121,41.2,63.42,14
SKU-05693,Biscuits 100g - Pack 5,Snacks,No,29,1,4.1,260,16.55,29.19,7
SKU-05694,Chocolate Bar 50g - Pack 6,Snacks,No,30,2,2.8,216,28.22,45.99,3
SKU-05695,Cookies 200g - Pack 7,Snacks,No,15,4,2.2,96,44.49,76.28,7
SKU-05696,Shampoo 180ml - Pack 8,Personal Care,No,11,5,1.4,48,85.45,116.14,2
SKU-05697,Soap 100g - Pack 9,Personal Care,No,23,3,2.6,159,29.26,40.73,1
SKU-05698,Toothpaste 100g - Pack 10,Personal Care,No,18,4,2.9,106,71.07,84.1,3
SKU-05699,Face Wash 100ml - Pack 11,Personal Care,No,6,4,2.0,27,102.38,165.05,27
SKU-05700,Hand Wash 250ml - Pack 12,Personal Care,No,11,4,1.7,49,77.84,107.69,11
SKU-05701,Milk 500ml - Pack 1,Dairy,Yes,39,3,1.7,123,28.38,44.41,38
SKU-05702,Curd 400g - Pack 2,Dairy,Yes,23,2,1.5,60,24.3,39.1,3
SKU-05703,Paneer 200g - Pack 3,Dairy,Yes,19,4,1.6,82,57.82,77.36,9
SKU-05704,Butter 100g - Pack 4,Dairy,Yes,8,3,1.3,33,51.55,63.39,3
SKU-05705,Cheese Slices 200g - Pack 5,Dairy,Yes,8,3,1.6,30,73.3,107.84,16
SKU-05706,Bread White 400g - Pack 6,Bakery,Yes,37,3,2.5,85,25.49,42.08,5
SKU-05707,Bread Brown 400g - Pack 7,Bakery,Yes,13,2,2.1,29,28.81,45.31,8
SKU-05708,Croissant 2pc - Pack 8,Bakery,Yes,9,1,1.6,11,52.5,73.02,9
SKU-05709,Muffin 2pc - Pack 9,Bakery,Yes,15,2,1.9,40,46.31,60.47,2
SKU-05710,Burger Buns 4pc - Pack 10,Bakery,Yes,14,2,2.0,33,36.1,47.86,2
SKU-05711,Cola 500ml - Pack 11,Beverages,No,31,2,4.9,256,27.21,38.39,6
SKU-05712,Orange Juice 1L - Pack 12,Beverages,No,19,3,3.1,104,67.44,108.12,4
SKU-05713,Mineral Water 1L - Pack 1,Beverages,No,62,2,5.2,464,10.72,20.14,3
SKU-05714,Energy Drink 250ml - Pack 2,Beverages,No,15,3,2.5,74,68.33,93.95,5
SKU-05715,Cold Coffee 250ml - Pack 3,Beverages,No,15,3,1.9,65,59.36,82.54,3
SKU-05716,Potato Chips 100g - Pack 4,Snacks,No,31,1,3.4,230,23.91,38.37,5
SKU-05717,Namkeen 200g - Pack 5,Snacks,No,13,3,3.0,75,43.96,67.64,10
SKU-05718,Biscuits 100g - Pack 6,Snacks,No,37,2,5.3,344,16.77,25.6,3
SKU-05719,Chocolate Bar 50g - Pack 7,Snacks,No,22,2,3.8,145,28.55,42.14,7
SKU-05720,Cookies 200g - Pack 8,Snacks,No,16,3,2.4,112,46.35,67.06,8
SKU-05721,Shampoo 180ml - Pack 9,Personal Care,No,13,4,1.8,59,87.48,133.84,7
SKU-05722,Soap 100g - Pack 10,Personal Care,No,25,4,2.5,157,26.39,41.01,2
SKU-05723,Toothpaste 100g - Pack 11,Personal Care,No,17,6,2.9,101,68.18,89.06,0
SKU-05724,Face Wash 100ml - Pack 12,Personal Care,No,10,5,1.6,42,125.3,154.0,9
SKU-05725,Hand Wash 250ml - Pack 1,Personal Care,No,10,4,1.9,50,83.31,98.68,4
SKU-05726,Milk 500ml - Pack 2,Dairy,Yes,41,1,2.6,112,26.1,43.99,2
SKU-05727,Curd 400g - Pack 3,Dairy,Yes,24,1,1.5,67,25.77,38.38,6
SKU-05728,Paneer 200g - Pack 4,Dairy,Yes,15,2,1.9,61,60.04,77.05,6
SKU-05729,Butter 100g - Pack 5,Dairy,Yes,9,4,0.8,34,50.69,74.42,3
SKU-05730,Cheese Slices 200g - Pack 6,Dairy,Yes,10,4,1.2,38,81.08,106.71,8
SKU-05731,Bread White 400g - Pack 7,Bakery,Yes,32,1,2.8,81,29.49,38.94,8
SKU-05732,Bread Brown 400g - Pack 8,Bakery,Yes,16,3,1.9,40,34.81,43.94,1
SKU-05733,Croissant 2pc - Pack 9,Bakery,Yes,8,1,1.8,15,54.27,78.13,3
SKU-05734,Muffin 2pc - Pack 10,Bakery,Yes,9,1,1.7,20,46.21,64.5,4
SKU-05735,Burger Buns 4pc - Pack 11,Bakery,Yes,9,1,1.9,27,32.12,51.09,6
SKU-05736,Cola 500ml - Pack 12,Beverages,No,47,2,4.8,352,30.06,40.49,8
SKU-05737,Orange Juice 1L - Pack 1,Beverages,No,12,3,3.0,66,71.86,101.99,2
SKU-05738,Mineral Water 1L - Pack 2,Beverages,No,45,1,6.1,299,11.42,22.29,8
